STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHM00065459,"KOFORIDUA, GH",2021/8/16,,82,89,
GHM00065459,"KOFORIDUA, GH",2021/8/17,,78,,72
GHM00065459,"KOFORIDUA, GH",2021/8/18,,78,87,72
GHM00065459,"KOFORIDUA, GH",2021/8/19,,78,90,71
GHM00065459,"KOFORIDUA, GH",2021/8/20,0.39,77,88,71
GHM00065459,"KOFORIDUA, GH",2021/8/21,0.12,77,88,72
GHM00065459,"KOFORIDUA, GH",2021/8/22,0.24,77,80,72
GHM00065459,"KOFORIDUA, GH",2021/8/23,0.08,79,85,73
GHM00065459,"KOFORIDUA, GH",2021/8/24,0,79,88,
GHM00065459,"KOFORIDUA, GH",2021/8/25,0.83,78,,74
GHM00065459,"KOFORIDUA, GH",2021/8/26,0,79,88,72
GHM00065459,"KOFORIDUA, GH",2021/8/27,,80,88,73
GHM00065459,"KOFORIDUA, GH",2021/8/28,,78,,74
GHM00065459,"KOFORIDUA, GH",2021/8/30,0.03,77,84,74
GHM00065459,"KOFORIDUA, GH",2021/8/31,0,78,87,74
GHM00065459,"KOFORIDUA, GH",2021/9/1,,80,,72
GHM00065459,"KOFORIDUA, GH",2021/9/2,1.46,76,,71
GHM00065459,"KOFORIDUA, GH",2021/9/3,0.02,78,,72
GHM00065459,"KOFORIDUA, GH",2021/9/4,0.08,79,87,74
GHM00065459,"KOFORIDUA, GH",2021/9/5,0.08,78,,
GHM00065459,"KOFORIDUA, GH",2021/9/6,0,78,87,
GHM00065459,"KOFORIDUA, GH",2021/9/7,0.2,80,,74
GHM00065459,"KOFORIDUA, GH",2021/9/9,0.03,80,87,71
GHM00065459,"KOFORIDUA, GH",2021/9/10,0,80,,74
GHM00065459,"KOFORIDUA, GH",2021/9/11,0.08,81,88,74
GHM00065459,"KOFORIDUA, GH",2021/9/12,0,81,87,
GHM00065459,"KOFORIDUA, GH",2021/9/13,,78,,
GHM00065459,"KOFORIDUA, GH",2021/9/14,2.24,76,85,71
GHM00065459,"KOFORIDUA, GH",2021/9/15,1.65,79,86,70
GHM00065459,"KOFORIDUA, GH",2021/9/16,0.24,78,89,74
GHM00065459,"KOFORIDUA, GH",2021/9/17,0,78,87,75
GHM00065459,"KOFORIDUA, GH",2021/9/18,0.28,76,90,71
GHM00065459,"KOFORIDUA, GH",2021/9/19,0,81,90,72
GHM00065459,"KOFORIDUA, GH",2021/9/20,,78,90,73
GHM00065459,"KOFORIDUA, GH",2021/9/21,,78,90,72
GHM00065459,"KOFORIDUA, GH",2021/9/22,0.35,80,84,75
GHM00065459,"KOFORIDUA, GH",2021/9/23,0,79,,72
GHM00065459,"KOFORIDUA, GH",2021/9/24,,79,89,73
GHM00065459,"KOFORIDUA, GH",2021/9/25,,79,86,
GHM00065459,"KOFORIDUA, GH",2021/9/26,0.28,77,88,
GHM00065459,"KOFORIDUA, GH",2021/9/27,0,79,,74
GHM00065459,"KOFORIDUA, GH",2021/9/28,0.31,78,89,73
GHM00065459,"KOFORIDUA, GH",2021/9/29,0,82,89,74
GHM00065459,"KOFORIDUA, GH",2021/9/30,0,82,,74
GHM00065459,"KOFORIDUA, GH",2021/10/1,0.2,79,87,76
GHM00065459,"KOFORIDUA, GH",2021/10/2,1.18,80,90,71
GHM00065459,"KOFORIDUA, GH",2021/10/4,0.01,80,,74
GHM00065459,"KOFORIDUA, GH",2021/10/5,0,83,91,73
GHM00065459,"KOFORIDUA, GH",2021/10/6,0.04,79,,75
GHM00065459,"KOFORIDUA, GH",2021/10/7,1.85,77,88,70
GHM00065459,"KOFORIDUA, GH",2021/10/8,0,80,,
GHM00065459,"KOFORIDUA, GH",2021/10/9,,81,91,76
GHM00065459,"KOFORIDUA, GH",2021/10/10,0,80,86,76
GHM00065459,"KOFORIDUA, GH",2021/10/11,0,82,,75
GHM00065459,"KOFORIDUA, GH",2021/10/12,0.24,79,86,72
GHM00065459,"KOFORIDUA, GH",2021/10/14,,82,91,74
GHM00065459,"KOFORIDUA, GH",2021/10/15,,80,,
GHM00065459,"KOFORIDUA, GH",2021/10/16,,82,93,76
GHM00065459,"KOFORIDUA, GH",2021/10/17,,80,92,73
GHM00065459,"KOFORIDUA, GH",2021/10/18,,77,88,
GHM00065459,"KOFORIDUA, GH",2021/10/19,,78,87,71
GHM00065459,"KOFORIDUA, GH",2021/10/20,,80,91,
GHM00065459,"KOFORIDUA, GH",2021/10/21,0.75,80,91,71
GHM00065459,"KOFORIDUA, GH",2021/10/22,0.03,82,90,73
GHM00065459,"KOFORIDUA, GH",2021/10/23,1.57,77,86,66
GHM00065459,"KOFORIDUA, GH",2021/10/24,0.03,81,91,74
GHM00065459,"KOFORIDUA, GH",2021/10/25,0,79,92,75
GHM00065459,"KOFORIDUA, GH",2021/10/26,0.43,78,89,72
GHM00065459,"KOFORIDUA, GH",2021/10/27,0.08,78,,71
GHM00065459,"KOFORIDUA, GH",2021/10/28,0,81,90,74
GHM00065459,"KOFORIDUA, GH",2021/10/29,0.2,81,93,73
GHM00065459,"KOFORIDUA, GH",2021/10/30,0,83,91,74
GHM00065459,"KOFORIDUA, GH",2021/11/1,0,83,90,73
GHM00065459,"KOFORIDUA, GH",2021/11/2,,81,88,74
GHM00065459,"KOFORIDUA, GH",2021/11/3,,84,94,76
GHM00065459,"KOFORIDUA, GH",2021/11/4,,81,91,75
GHM00065459,"KOFORIDUA, GH",2021/11/5,,80,,
GHM00065459,"KOFORIDUA, GH",2021/11/6,0.55,80,90,71
GHM00065459,"KOFORIDUA, GH",2021/11/7,0,83,,73
GHM00065459,"KOFORIDUA, GH",2021/11/8,0.63,81,89,71
GHM00065459,"KOFORIDUA, GH",2021/11/11,0.16,81,,73
GHM00065459,"KOFORIDUA, GH",2021/11/12,0.71,82,,71
GHM00065459,"KOFORIDUA, GH",2021/11/13,0,83,92,76
GHM00065459,"KOFORIDUA, GH",2021/11/14,,85,,
GHM00065459,"KOFORIDUA, GH",2021/11/15,,82,,75
GHM00065459,"KOFORIDUA, GH",2021/11/16,,83,,74
GHM00065459,"KOFORIDUA, GH",2021/11/17,,83,93,
GHM00065459,"KOFORIDUA, GH",2021/11/18,0.63,81,93,72
GHM00065459,"KOFORIDUA, GH",2021/11/19,0.03,79,92,73
GHM00065459,"KOFORIDUA, GH",2021/11/20,0,82,92,74
GHM00065459,"KOFORIDUA, GH",2021/11/21,,83,92,
GHM00065459,"KOFORIDUA, GH",2021/11/23,0,80,93,73
GHM00065459,"KOFORIDUA, GH",2021/11/24,0.02,85,,74
GHM00065459,"KOFORIDUA, GH",2021/11/25,0,84,94,73
GHM00065459,"KOFORIDUA, GH",2021/11/27,0.01,80,92,72
GHM00065459,"KOFORIDUA, GH",2021/11/28,0,84,90,
GHM00065459,"KOFORIDUA, GH",2021/11/29,,81,92,76
GHM00065459,"KOFORIDUA, GH",2021/11/30,,84,,74
GHM00065459,"KOFORIDUA, GH",2021/12/1,,83,94,74
GHM00065459,"KOFORIDUA, GH",2021/12/3,6.76,83,94,73
GHM00065459,"KOFORIDUA, GH",2021/12/5,,83,93,78
GHM00065459,"KOFORIDUA, GH",2021/12/7,,83,,74
GHM00065459,"KOFORIDUA, GH",2021/12/8,,82,95,78
GHM00065459,"KOFORIDUA, GH",2021/12/9,,86,94,
GHM00065459,"KOFORIDUA, GH",2021/12/10,,85,94,76
GHM00065459,"KOFORIDUA, GH",2021/12/11,,80,,75
GHM00065459,"KOFORIDUA, GH",2021/12/12,,81,93,74
GHM00065459,"KOFORIDUA, GH",2021/12/13,,83,96,77
GHM00065459,"KOFORIDUA, GH",2021/12/15,,83,95,
GHM00065459,"KOFORIDUA, GH",2021/12/16,,85,,
GHM00065459,"KOFORIDUA, GH",2021/12/18,,83,94,75
GHM00065459,"KOFORIDUA, GH",2021/12/19,,84,94,
GHM00065459,"KOFORIDUA, GH",2021/12/20,,73,93,65
GHM00065459,"KOFORIDUA, GH",2021/12/21,,72,,67
GHM00065459,"KOFORIDUA, GH",2021/12/23,,80,96,
GHM00065459,"KOFORIDUA, GH",2022/1/12,,82,,76
GHM00065459,"KOFORIDUA, GH",2022/1/17,,86,95,
GHM00065459,"KOFORIDUA, GH",2022/1/19,,84,96,72
GHM00065459,"KOFORIDUA, GH",2022/1/22,,79,97,62
GHM00065459,"KOFORIDUA, GH",2022/1/24,,80,97,66
GHM00065459,"KOFORIDUA, GH",2022/1/25,,81,98,62
GHM00065459,"KOFORIDUA, GH",2022/1/27,,78,96,63
GHM00065459,"KOFORIDUA, GH",2022/1/29,,80,98,72
GHM00065459,"KOFORIDUA, GH",2022/1/30,,85,,69
GHM00065459,"KOFORIDUA, GH",2022/2/2,,90,96,
GHM00065459,"KOFORIDUA, GH",2022/2/3,,82,97,74
GHM00065459,"KOFORIDUA, GH",2022/2/5,0,84,96,74
GHM00065459,"KOFORIDUA, GH",2022/2/6,0,84,98,77
GHM00065459,"KOFORIDUA, GH",2022/2/7,,87,96,78
GHM00065459,"KOFORIDUA, GH",2022/2/8,,83,98,75
GHM00065459,"KOFORIDUA, GH",2022/2/11,,86,96,77
GHM00065459,"KOFORIDUA, GH",2022/2/12,,81,96,
GHM00065459,"KOFORIDUA, GH",2022/2/16,,83,96,75
GHM00065459,"KOFORIDUA, GH",2022/2/17,,81,95,
GHM00065459,"KOFORIDUA, GH",2022/2/21,,75,95,73
GHM00065459,"KOFORIDUA, GH",2022/2/22,,84,96,71
GHM00065459,"KOFORIDUA, GH",2022/2/23,,85,94,77
GHM00065459,"KOFORIDUA, GH",2022/2/24,,83,94,78
GHM00065459,"KOFORIDUA, GH",2022/2/26,,84,94,76
GHM00065459,"KOFORIDUA, GH",2022/2/27,,82,95,
GHM00065459,"KOFORIDUA, GH",2022/2/28,,83,93,69
GHM00065459,"KOFORIDUA, GH",2022/3/1,,84,95,74
GHM00065459,"KOFORIDUA, GH",2022/3/2,0,83,,74
GHM00065459,"KOFORIDUA, GH",2022/3/3,,83,97,74
GHM00065459,"KOFORIDUA, GH",2022/3/4,,78,92,76
GHM00065459,"KOFORIDUA, GH",2022/3/5,,83,89,74
GHM00065459,"KOFORIDUA, GH",2022/3/6,,82,91,73
GHM00065459,"KOFORIDUA, GH",2022/3/8,0.87,82,93,71
GHM00065459,"KOFORIDUA, GH",2022/3/9,0,86,93,
GHM00065459,"KOFORIDUA, GH",2022/3/10,,83,92,74
GHM00065459,"KOFORIDUA, GH",2022/3/11,,82,92,73
GHM00065459,"KOFORIDUA, GH",2022/3/14,,82,95,74
GHM00065459,"KOFORIDUA, GH",2022/3/15,0,85,,76
GHM00065459,"KOFORIDUA, GH",2022/3/16,0.02,84,91,77
GHM00065459,"KOFORIDUA, GH",2022/3/17,0,82,95,76
GHM00065459,"KOFORIDUA, GH",2022/3/18,,86,,77
GHM00065459,"KOFORIDUA, GH",2022/3/19,0,81,95,76
GHM00065459,"KOFORIDUA, GH",2022/3/20,0,81,95,75
GHM00065459,"KOFORIDUA, GH",2022/3/21,0.03,84,95,74
GHM00065459,"KOFORIDUA, GH",2022/3/22,0,85,93,76
GHM00065459,"KOFORIDUA, GH",2022/3/23,,88,96,
GHM00065459,"KOFORIDUA, GH",2022/3/24,,85,94,78
GHM00065459,"KOFORIDUA, GH",2022/3/25,,88,97,78
GHM00065459,"KOFORIDUA, GH",2022/3/26,,80,90,
GHM00065459,"KOFORIDUA, GH",2022/3/27,,84,,70
GHM00065459,"KOFORIDUA, GH",2022/3/28,0.39,84,95,74
GHM00065459,"KOFORIDUA, GH",2022/3/29,0,83,,
GHM00065459,"KOFORIDUA, GH",2022/3/30,0.04,85,,76
GHM00065459,"KOFORIDUA, GH",2022/3/31,0.28,83,,76
GHM00065459,"KOFORIDUA, GH",2022/4/1,0,83,92,
GHM00065459,"KOFORIDUA, GH",2022/4/2,,85,93,
GHM00065459,"KOFORIDUA, GH",2022/4/3,,88,95,77
GHM00065459,"KOFORIDUA, GH",2022/4/4,0.12,81,93,72
GHM00065459,"KOFORIDUA, GH",2022/4/5,0,86,105,77
GHM00065459,"KOFORIDUA, GH",2022/4/6,,80,,
GHM00065459,"KOFORIDUA, GH",2022/4/7,0.08,85,94,70
GHM00065459,"KOFORIDUA, GH",2022/4/8,0,77,83,
GHM00065459,"KOFORIDUA, GH",2022/4/9,0.28,80,92,70
GHM00065459,"KOFORIDUA, GH",2022/4/10,0,82,94,74
GHM00065459,"KOFORIDUA, GH",2022/4/11,,85,94,75
GHM00065459,"KOFORIDUA, GH",2022/4/12,,85,,76
GHM00065459,"KOFORIDUA, GH",2022/4/13,0.12,79,85,72
GHM00065459,"KOFORIDUA, GH",2022/4/14,0,81,92,73
GHM00065459,"KOFORIDUA, GH",2022/4/15,0.71,82,92,72
GHM00065459,"KOFORIDUA, GH",2022/4/17,,85,94,
GHM00065459,"KOFORIDUA, GH",2022/4/18,,78,,76
GHM00065459,"KOFORIDUA, GH",2022/4/19,0,84,93,73
GHM00065459,"KOFORIDUA, GH",2022/4/20,,84,95,73
GHM00065459,"KOFORIDUA, GH",2022/4/21,,79,84,75
GHM00065459,"KOFORIDUA, GH",2022/4/22,,82,92,73
GHM00065459,"KOFORIDUA, GH",2022/4/23,,83,,77
GHM00065459,"KOFORIDUA, GH",2022/4/24,,80,90,
GHM00065459,"KOFORIDUA, GH",2022/4/25,,80,,72
GHM00065459,"KOFORIDUA, GH",2022/4/26,,79,,74
GHM00065459,"KOFORIDUA, GH",2022/4/27,,83,90,77
GHM00065459,"KOFORIDUA, GH",2022/4/28,0.2,81,88,72
GHM00065459,"KOFORIDUA, GH",2022/4/29,0.04,81,93,71
GHM00065459,"KOFORIDUA, GH",2022/4/30,0,85,90,
GHM00065459,"KOFORIDUA, GH",2022/5/1,,84,93,75
GHM00065459,"KOFORIDUA, GH",2022/5/2,,84,92,76
GHM00065459,"KOFORIDUA, GH",2022/5/3,,82,92,76
GHM00065459,"KOFORIDUA, GH",2022/5/4,,83,93,77
GHM00065459,"KOFORIDUA, GH",2022/5/5,1.18,81,92,71
GHM00065459,"KOFORIDUA, GH",2022/5/6,0,76,85,
GHM00065459,"KOFORIDUA, GH",2022/5/7,2.52,80,,71
GHM00065459,"KOFORIDUA, GH",2022/5/8,0,81,93,74
GHM00065459,"KOFORIDUA, GH",2022/5/11,,84,94,77
GHM00065459,"KOFORIDUA, GH",2022/5/12,,82,,77
GHM00065459,"KOFORIDUA, GH",2022/5/13,,86,95,75
GHM00065459,"KOFORIDUA, GH",2022/5/14,,83,89,78
GHM00065459,"KOFORIDUA, GH",2022/5/15,0,83,93,76
GHM00065459,"KOFORIDUA, GH",2022/5/17,,83,,77
GHM00065459,"KOFORIDUA, GH",2022/5/18,,86,92,
GHM00065459,"KOFORIDUA, GH",2022/5/19,,82,90,76
GHM00065459,"KOFORIDUA, GH",2022/5/20,,80,92,75
GHM00065459,"KOFORIDUA, GH",2022/5/21,,79,92,
GHM00065459,"KOFORIDUA, GH",2022/5/22,1.22,79,85,71
GHM00065459,"KOFORIDUA, GH",2022/5/23,0,82,,72
GHM00065459,"KOFORIDUA, GH",2022/5/24,0.31,79,86,72
GHM00065459,"KOFORIDUA, GH",2022/5/25,0,84,90,
GHM00065459,"KOFORIDUA, GH",2022/5/27,,81,91,74
GHM00065459,"KOFORIDUA, GH",2022/5/28,,80,89,73
GHM00065459,"KOFORIDUA, GH",2022/5/29,,83,92,76
GHM00065459,"KOFORIDUA, GH",2022/5/30,,84,91,75
GHM00065459,"KOFORIDUA, GH",2022/6/1,,80,91,73
GHM00065459,"KOFORIDUA, GH",2022/6/2,,83,94,
GHM00065459,"KOFORIDUA, GH",2022/6/3,,80,,
GHM00065459,"KOFORIDUA, GH",2022/6/4,0.59,81,90,72
GHM00065459,"KOFORIDUA, GH",2022/6/5,0.02,79,,73
GHM00065459,"KOFORIDUA, GH",2022/6/6,0.01,78,87,72
GHM00065459,"KOFORIDUA, GH",2022/6/7,0,82,91,
GHM00065459,"KOFORIDUA, GH",2022/6/8,,82,91,74
GHM00065459,"KOFORIDUA, GH",2022/6/9,,85,93,
GHM00065459,"KOFORIDUA, GH",2022/6/10,,76,85,
GHM00065459,"KOFORIDUA, GH",2022/6/11,,78,86,69
GHM00065459,"KOFORIDUA, GH",2022/6/12,,81,88,74
GHM00065459,"KOFORIDUA, GH",2022/6/13,,82,91,
GHM00065459,"KOFORIDUA, GH",2022/6/14,,83,92,75
GHM00065459,"KOFORIDUA, GH",2022/6/15,,77,,
GHM00065459,"KOFORIDUA, GH",2022/6/16,3.82,77,84,72
GHM00065459,"KOFORIDUA, GH",2022/6/17,0.01,79,,72
GHM00065459,"KOFORIDUA, GH",2022/6/18,0,80,86,
GHM00065459,"KOFORIDUA, GH",2022/6/19,0,80,87,73
GHM00065459,"KOFORIDUA, GH",2022/6/20,0,80,89,74
GHM00065459,"KOFORIDUA, GH",2022/6/21,,79,90,73
GHM00065459,"KOFORIDUA, GH",2022/6/22,,79,89,70
GHM00065459,"KOFORIDUA, GH",2022/6/23,,80,,72
GHM00065459,"KOFORIDUA, GH",2022/6/24,,79,88,
GHM00065459,"KOFORIDUA, GH",2022/6/26,0.03,80,88,73
GHM00065459,"KOFORIDUA, GH",2022/6/28,0.39,81,89,74
GHM00065459,"KOFORIDUA, GH",2022/6/29,0,80,90,75
GHM00065459,"KOFORIDUA, GH",2022/6/30,2.68,75,81,69
GHM00065459,"KOFORIDUA, GH",2022/7/1,0,79,86,
GHM00065459,"KOFORIDUA, GH",2022/7/2,0.16,78,,73
GHM00065459,"KOFORIDUA, GH",2022/7/3,0,78,88,70
GHM00065459,"KOFORIDUA, GH",2022/7/4,0.01,79,85,74
GHM00065459,"KOFORIDUA, GH",2022/7/6,0.12,79,,72
GHM00065459,"KOFORIDUA, GH",2022/7/7,0,79,89,75
GHM00065459,"KOFORIDUA, GH",2022/7/8,0.12,79,85,75
GHM00065459,"KOFORIDUA, GH",2022/7/9,0,80,85,75
GHM00065459,"KOFORIDUA, GH",2022/7/10,,78,85,74
GHM00065459,"KOFORIDUA, GH",2022/7/11,,79,,
GHM00065459,"KOFORIDUA, GH",2022/7/12,,78,82,74
GHM00065459,"KOFORIDUA, GH",2022/7/13,,76,81,
GHM00065459,"KOFORIDUA, GH",2022/7/14,,80,88,73
GHM00065459,"KOFORIDUA, GH",2022/7/16,0.02,80,86,74
GHM00065459,"KOFORIDUA, GH",2022/7/18,0.02,80,88,69
GHM00065459,"KOFORIDUA, GH",2022/7/19,0,78,87,70
GHM00065459,"KOFORIDUA, GH",2022/7/20,,78,87,71
GHM00065459,"KOFORIDUA, GH",2022/7/21,,78,88,66
GHM00065459,"KOFORIDUA, GH",2022/7/22,,78,,71
GHM00065459,"KOFORIDUA, GH",2022/7/23,,78,87,73
GHM00065459,"KOFORIDUA, GH",2022/7/24,,78,89,71
GHM00065459,"KOFORIDUA, GH",2022/7/25,,77,,69
GHM00065459,"KOFORIDUA, GH",2022/7/26,0,79,84,73
GHM00065459,"KOFORIDUA, GH",2022/7/27,0,79,85,74
GHM00065459,"KOFORIDUA, GH",2022/7/28,,80,87,74
GHM00065459,"KOFORIDUA, GH",2022/7/29,,79,88,72
GHM00065459,"KOFORIDUA, GH",2022/7/30,,76,,69
GHM00065459,"KOFORIDUA, GH",2022/7/31,,76,,73
GHM00065459,"KOFORIDUA, GH",2022/8/1,0.08,74,78,71
GHM00065459,"KOFORIDUA, GH",2022/8/2,0.03,74,79,71
GHM00065459,"KOFORIDUA, GH",2022/8/3,0,77,86,71
GHM00065459,"KOFORIDUA, GH",2022/8/4,,76,,72
GHM00065459,"KOFORIDUA, GH",2022/8/6,,80,92,
GHM00065459,"KOFORIDUA, GH",2022/8/7,,80,90,68
GHM00065459,"KOFORIDUA, GH",2022/8/8,,79,86,72
GHM00065459,"KOFORIDUA, GH",2022/8/9,,78,85,71
GHM00065459,"KOFORIDUA, GH",2022/8/10,,77,,73
GHM00065459,"KOFORIDUA, GH",2022/8/11,,79,85,71
GHM00065459,"KOFORIDUA, GH",2022/8/12,,82,89,72
GHM00065459,"KOFORIDUA, GH",2022/8/13,,78,,72
GHM00065459,"KOFORIDUA, GH",2022/8/14,,78,83,74
GHM00065459,"KOFORIDUA, GH",2022/8/15,,77,83,
GHM00065459,"KOFORIDUA, GH",2022/8/16,0.12,78,86,72
GHM00065459,"KOFORIDUA, GH",2022/8/17,0,80,90,72
GHM00065459,"KOFORIDUA, GH",2022/8/18,,79,92,71
GHM00065459,"KOFORIDUA, GH",2022/8/19,,78,85,
GHM00065459,"KOFORIDUA, GH",2022/8/20,,77,84,72
GHM00065459,"KOFORIDUA, GH",2022/8/21,,81,89,
GHM00065459,"KOFORIDUA, GH",2022/8/22,,80,86,
GHM00065459,"KOFORIDUA, GH",2022/8/23,,76,79,73
GHM00065459,"KOFORIDUA, GH",2022/8/24,,75,80,72
GHM00065459,"KOFORIDUA, GH",2022/8/25,,76,90,70
GHM00065459,"KOFORIDUA, GH",2022/8/26,0,78,90,71
GHM00065459,"KOFORIDUA, GH",2022/8/27,,75,76,
GHM00065459,"KOFORIDUA, GH",2022/8/28,,74,78,71
GHM00065459,"KOFORIDUA, GH",2022/8/29,,78,,71
GHM00065459,"KOFORIDUA, GH",2022/8/30,0,78,83,71
GHM00065459,"KOFORIDUA, GH",2022/8/31,0.12,76,83,72
GHM00065459,"KOFORIDUA, GH",2022/9/1,0,77,79,
GHM00065459,"KOFORIDUA, GH",2022/9/2,0.24,79,85,72
GHM00065459,"KOFORIDUA, GH",2022/9/3,0.03,79,87,72
GHM00065459,"KOFORIDUA, GH",2022/9/4,0,77,86,73
GHM00065459,"KOFORIDUA, GH",2022/9/5,0.03,76,80,72
GHM00065459,"KOFORIDUA, GH",2022/9/6,0.47,77,81,
GHM00065459,"KOFORIDUA, GH",2022/9/7,0.03,80,87,72
GHM00065459,"KOFORIDUA, GH",2022/9/8,0,78,82,73
GHM00065459,"KOFORIDUA, GH",2022/9/9,0.02,77,82,72
GHM00065459,"KOFORIDUA, GH",2022/9/12,,77,81,
GHM00065459,"KOFORIDUA, GH",2022/9/13,,78,86,72
GHM00065459,"KOFORIDUA, GH",2022/9/14,,80,89,73
GHM00065459,"KOFORIDUA, GH",2022/9/15,,77,83,73
GHM00065459,"KOFORIDUA, GH",2022/9/16,,78,82,
GHM00065459,"KOFORIDUA, GH",2022/9/17,,80,,73
GHM00065459,"KOFORIDUA, GH",2022/9/18,,80,,72
GHM00065459,"KOFORIDUA, GH",2022/9/19,,78,81,
GHM00065459,"KOFORIDUA, GH",2022/9/20,,76,79,74
GHM00065459,"KOFORIDUA, GH",2022/9/21,0.2,79,88,74
GHM00065459,"KOFORIDUA, GH",2022/9/22,0,78,84,74
GHM00065459,"KOFORIDUA, GH",2022/9/23,0.59,79,88,74
GHM00065459,"KOFORIDUA, GH",2022/9/24,0.04,76,91,74
GHM00065459,"KOFORIDUA, GH",2022/9/25,0,81,89,
GHM00065459,"KOFORIDUA, GH",2022/9/26,,78,83,
GHM00065459,"KOFORIDUA, GH",2022/9/27,,79,87,71
GHM00065459,"KOFORIDUA, GH",2022/9/28,,74,77,
GHM00065459,"KOFORIDUA, GH",2022/9/29,,77,,72
GHM00065459,"KOFORIDUA, GH",2022/9/30,0,76,87,
GHM00065459,"KOFORIDUA, GH",2022/10/1,,76,82,
GHM00065459,"KOFORIDUA, GH",2022/10/2,,78,86,72
GHM00065459,"KOFORIDUA, GH",2022/10/3,,79,88,70
GHM00065459,"KOFORIDUA, GH",2022/10/5,,81,89,75
GHM00065459,"KOFORIDUA, GH",2022/10/7,,80,89,
GHM00065459,"KOFORIDUA, GH",2022/10/8,,78,85,73
GHM00065459,"KOFORIDUA, GH",2022/10/9,,74,,
GHM00065459,"KOFORIDUA, GH",2022/10/10,0.16,77,87,70
GHM00065459,"KOFORIDUA, GH",2022/10/11,0,82,87,
GHM00065459,"KOFORIDUA, GH",2022/10/12,,79,87,74
GHM00065459,"KOFORIDUA, GH",2022/10/13,,78,89,71
GHM00065459,"KOFORIDUA, GH",2022/10/14,,79,,73
GHM00065459,"KOFORIDUA, GH",2022/10/15,,79,88,74
GHM00065459,"KOFORIDUA, GH",2022/10/16,,81,91,75
GHM00065459,"KOFORIDUA, GH",2022/10/17,0.12,80,90,76
GHM00065459,"KOFORIDUA, GH",2022/10/18,0.12,78,87,74
GHM00065459,"KOFORIDUA, GH",2022/10/19,1.02,78,90,74
GHM00065459,"KOFORIDUA, GH",2022/10/20,0,78,91,73
GHM00065459,"KOFORIDUA, GH",2022/10/21,,78,90,73
GHM00065459,"KOFORIDUA, GH",2022/10/22,,81,91,74
GHM00065459,"KOFORIDUA, GH",2022/10/23,,81,93,76
GHM00065459,"KOFORIDUA, GH",2022/10/25,,78,90,
GHM00065459,"KOFORIDUA, GH",2022/10/26,,83,90,
GHM00065459,"KOFORIDUA, GH",2022/10/27,,80,92,73
GHM00065459,"KOFORIDUA, GH",2022/10/28,,83,94,76
GHM00065459,"KOFORIDUA, GH",2022/10/30,0.67,80,93,71
GHM00065459,"KOFORIDUA, GH",2022/11/1,0.31,81,93,74
GHM00065459,"KOFORIDUA, GH",2022/11/2,0.04,81,92,72
GHM00065459,"KOFORIDUA, GH",2022/11/3,0,82,93,74
GHM00065459,"KOFORIDUA, GH",2022/11/4,,83,,77
GHM00065459,"KOFORIDUA, GH",2022/11/6,,79,90,76
GHM00065459,"KOFORIDUA, GH",2022/11/7,,84,94,72
GHM00065459,"KOFORIDUA, GH",2022/11/8,,82,94,76
GHM00065459,"KOFORIDUA, GH",2022/11/9,,81,92,76
GHM00065459,"KOFORIDUA, GH",2022/11/10,,79,92,72
GHM00065459,"KOFORIDUA, GH",2022/11/11,,80,92,72
GHM00065459,"KOFORIDUA, GH",2022/11/12,,81,90,73
GHM00065459,"KOFORIDUA, GH",2022/11/14,,80,92,74
GHM00065459,"KOFORIDUA, GH",2022/11/15,,83,90,74
GHM00065459,"KOFORIDUA, GH",2022/11/16,,81,90,74
GHM00065459,"KOFORIDUA, GH",2022/11/17,,84,92,74
GHM00065459,"KOFORIDUA, GH",2022/11/18,,79,93,76
GHM00065459,"KOFORIDUA, GH",2022/11/19,,84,91,76
GHM00065459,"KOFORIDUA, GH",2022/11/20,,81,87,74
GHM00065459,"KOFORIDUA, GH",2022/11/21,,81,95,74
GHM00065459,"KOFORIDUA, GH",2022/11/22,,84,93,76
GHM00065459,"KOFORIDUA, GH",2022/11/23,,80,,74
GHM00065459,"KOFORIDUA, GH",2022/11/24,,83,,74
GHM00065459,"KOFORIDUA, GH",2022/11/25,,81,94,74
GHM00065459,"KOFORIDUA, GH",2022/11/26,,80,94,
GHM00065459,"KOFORIDUA, GH",2022/11/27,,80,,72
GHM00065459,"KOFORIDUA, GH",2022/11/29,0.02,81,91,72
GHM00065459,"KOFORIDUA, GH",2022/11/30,0.31,82,90,
GHM00065459,"KOFORIDUA, GH",2022/12/1,0,80,92,73
GHM00065459,"KOFORIDUA, GH",2022/12/2,,79,91,
GHM00065459,"KOFORIDUA, GH",2022/12/3,1.06,74,,73
GHM00065459,"KOFORIDUA, GH",2022/12/4,0,81,90,74
GHM00065459,"KOFORIDUA, GH",2022/12/5,,85,90,
GHM00065459,"KOFORIDUA, GH",2022/12/6,,83,,75
GHM00065459,"KOFORIDUA, GH",2022/12/7,,82,93,
GHM00065459,"KOFORIDUA, GH",2022/12/8,,78,,73
GHM00065459,"KOFORIDUA, GH",2022/12/9,0.02,83,92,75
GHM00065459,"KOFORIDUA, GH",2022/12/11,,83,93,
GHM00065459,"KOFORIDUA, GH",2022/12/12,,83,93,74
GHM00065459,"KOFORIDUA, GH",2022/12/13,,78,,
GHM00065459,"KOFORIDUA, GH",2022/12/14,,84,94,74
