Date,Price,Open,High,Low,Vol.,Change %
2006/7/18,0.917,0.917,0.917,0.917,,0.00%
2006/7/17,0.917,0.917,0.917,0.917,,-0.11%
2006/7/14,0.918,0.918,0.918,0.918,,-0.11%
2006/7/13,0.919,0.919,0.919,0.919,,-0.11%
2006/7/12,0.92,0.92,0.92,0.92,,0.33%
2006/7/11,0.917,0.917,0.917,0.917,,0.55%
2006/7/10,0.912,0.912,0.912,0.912,,-0.71%
2006/7/7,0.9185,0.9185,0.9185,0.9185,,0.39%
2006/7/6,0.915,0.915,0.915,0.915,,-0.28%
2006/7/5,0.9175,0.9175,0.9175,0.9175,,0.44%
2006/7/4,0.9135,0.9135,0.9135,0.9135,,-0.05%
2006/7/3,0.914,0.914,0.914,0.914,,0.33%
2006/6/30,0.911,0.911,0.911,0.911,,-0.61%
2006/6/29,0.9166,0.9166,0.9166,0.9166,,-0.10%
2006/6/28,0.9175,0.9175,0.9175,0.9175,,0.03%
2006/6/27,0.9172,0.9172,0.9172,0.9172,,-0.03%
2006/6/26,0.9175,0.9175,0.9175,0.9175,,0.85%
2006/6/23,0.9098,0.9098,0.9098,0.9098,,-0.81%
2006/6/22,0.9172,0.9172,0.9172,0.9172,,0.02%
2006/6/21,0.917,0.917,0.917,0.917,,0.11%
2006/6/20,0.916,0.916,0.916,0.916,,0.70%
2006/6/19,0.9096,0.9096,0.9096,0.9096,,0.07%
2006/6/16,0.909,0.909,0.909,0.909,,-0.60%
2006/6/15,0.9145,0.9145,0.9145,0.9145,,-0.27%
2006/6/14,0.917,0.917,0.917,0.917,,0.33%
2006/6/13,0.914,0.914,0.914,0.914,,-0.16%
2006/6/12,0.9155,0.9155,0.9155,0.9155,,0.69%
2006/6/9,0.9092,0.9092,0.9092,0.9092,,-0.74%
2006/6/8,0.916,0.916,0.916,0.916,,0.88%
2006/6/7,0.908,0.908,0.908,0.908,,-0.08%
2006/6/6,0.9087,0.9087,0.9087,0.9087,,-0.41%
2006/6/5,0.9124,0.9124,0.9124,0.9124,,0.41%
2006/6/2,0.9087,0.9087,0.9087,0.9087,,-0.27%
2006/6/1,0.9111,0.9111,0.9111,0.9111,,-0.15%
2006/5/31,0.9125,0.9125,0.9125,0.9125,,0.17%
2006/5/30,0.911,0.911,0.911,0.911,,-0.44%
2006/5/29,0.915,0.915,0.915,0.915,,0.76%
2006/5/26,0.9081,0.9081,0.9081,0.9081,,-0.32%
2006/5/25,0.911,0.911,0.911,0.911,,-0.05%
2006/5/24,0.9115,0.9115,0.9115,0.9115,,-0.23%
2006/5/23,0.9136,0.9136,0.9136,0.9136,,0.85%
2006/5/22,0.9059,0.9059,0.9059,0.9059,,0.00%
2006/5/19,0.9059,0.9059,0.9059,0.9059,,-0.93%
2006/5/18,0.9144,0.9144,0.9144,0.9144,,0.21%
2006/5/17,0.9125,0.9125,0.9125,0.9125,,-0.16%
2006/5/16,0.914,0.914,0.914,0.914,,0.38%
2006/5/15,0.9105,0.9105,0.9105,0.9105,,0.50%
2006/5/12,0.906,0.906,0.906,0.906,,-0.74%
2006/5/11,0.9128,0.9128,0.9128,0.9128,,0.19%
2006/5/10,0.911,0.911,0.911,0.911,,-0.13%
2006/5/9,0.9122,0.9122,0.9122,0.9122,,-0.05%
2006/5/8,0.9127,0.9127,0.9127,0.9127,,-0.04%
2006/5/5,0.913,0.913,0.913,0.913,,0.16%
2006/5/4,0.9115,0.9115,0.9115,0.9115,,0.05%
2006/5/3,0.911,0.911,0.911,0.911,,0.05%
2006/5/2,0.9105,0.9105,0.9105,0.9105,,0.05%
2006/5/1,0.91,0.91,0.91,0.91,,0.00%
2006/4/28,0.91,0.91,0.91,0.91,,0.00%
2006/4/27,0.91,0.91,0.91,0.91,,0.00%
2006/4/26,0.91,0.91,0.91,0.91,,0.00%
2006/4/25,0.91,0.91,0.91,0.91,,0.00%
2006/4/24,0.91,0.91,0.91,0.91,,-0.11%
2006/4/21,0.911,0.911,0.911,0.911,,0.65%
2006/4/20,0.9051,0.9051,0.9051,0.9051,,-0.54%
2006/4/19,0.91,0.91,0.91,0.91,,-0.11%
2006/4/18,0.911,0.911,0.911,0.911,,0.11%
2006/4/17,0.91,0.91,0.91,0.91,,0.00%
2006/4/14,0.91,0.91,0.91,0.91,,0.00%
2006/4/13,0.91,0.91,0.91,0.91,,0.00%
2006/4/12,0.91,0.91,0.91,0.91,,-0.60%
2006/4/11,0.9155,0.9155,0.9155,0.9155,,0.38%
2006/4/10,0.912,0.912,0.912,0.912,,0.72%
2006/4/7,0.9055,0.9055,0.9055,0.9055,,-0.49%
2006/4/6,0.91,0.91,0.91,0.91,,0.00%
2006/4/5,0.91,0.91,0.91,0.91,,-0.11%
2006/4/4,0.911,0.911,0.911,0.911,,0.11%
2006/4/3,0.91,0.91,0.91,0.91,,-0.60%
2006/3/31,0.9155,0.9155,0.9155,0.9155,,0.49%
2006/3/30,0.911,0.911,0.911,0.911,,-0.35%
2006/3/29,0.9142,0.9142,0.9142,0.9142,,1.02%
2006/3/28,0.905,0.905,0.905,0.905,,0.04%
2006/3/27,0.9046,0.9046,0.9046,0.9046,,-0.64%
2006/3/24,0.9104,0.9104,0.9104,0.9104,,0.05%
2006/3/23,0.91,0.91,0.91,0.91,,0.59%
2006/3/22,0.9047,0.9047,0.9047,0.9047,,-0.69%
2006/3/21,0.911,0.911,0.911,0.911,,0.22%
2006/3/20,0.909,0.909,0.909,0.909,,0.07%
2006/3/17,0.9084,0.9084,0.9084,0.9084,,0.48%
2006/3/16,0.904,0.904,0.904,0.904,,-0.60%
2006/3/15,0.9095,0.9095,0.9095,0.9095,,-0.38%
2006/3/14,0.913,0.913,0.913,0.913,,0.05%
2006/3/13,0.9125,0.9125,0.9125,0.9125,,0.50%
2006/3/10,0.908,0.908,0.908,0.908,,0.28%
2006/3/9,0.9055,0.9055,0.9055,0.9055,,-0.28%
2006/3/8,0.908,0.908,0.908,0.908,,0.06%
2006/3/7,0.9075,0.9075,0.9075,0.9075,,-0.49%
2006/3/6,0.912,0.912,0.912,0.912,,0.88%
2006/3/3,0.904,0.904,0.904,0.904,,-0.88%
2006/3/2,0.912,0.912,0.912,0.912,,-0.05%
2006/3/1,0.9125,0.9125,0.9125,0.9125,,0.39%
2006/2/28,0.909,0.909,0.909,0.909,,-0.27%
2006/2/27,0.9115,0.9115,0.9115,0.9115,,0.31%
2006/2/24,0.9087,0.9087,0.9087,0.9087,,-0.07%
2006/2/23,0.9093,0.9093,0.9093,0.9093,,-0.18%
2006/2/22,0.911,0.911,0.911,0.911,,0.00%
2006/2/21,0.911,0.911,0.911,0.911,,0.23%
2006/2/20,0.9089,0.9089,0.9089,0.9089,,-0.23%
2006/2/17,0.911,0.911,0.911,0.911,,0.05%
2006/2/16,0.9105,0.9105,0.9105,0.9105,,0.05%
2006/2/15,0.91,0.91,0.91,0.91,,0.61%
2006/2/14,0.9045,0.9045,0.9045,0.9045,,-0.50%
2006/2/13,0.909,0.909,0.909,0.909,,0.22%
2006/2/10,0.907,0.907,0.907,0.907,,-0.11%
2006/2/9,0.908,0.908,0.908,0.908,,0.11%
2006/2/8,0.907,0.907,0.907,0.907,,0.04%
2006/2/7,0.9067,0.9067,0.9067,0.9067,,-0.21%
2006/2/6,0.9086,0.9086,0.9086,0.9086,,0.29%
2006/2/3,0.906,0.906,0.906,0.906,,-0.44%
2006/2/2,0.91,0.91,0.91,0.91,,0.44%
2006/2/1,0.906,0.906,0.906,0.906,,-0.17%
2006/1/31,0.9075,0.9075,0.9075,0.9075,,0.60%
2006/1/30,0.9021,0.9021,0.9021,0.9021,,-0.32%
2006/1/27,0.905,0.905,0.905,0.905,,-0.11%
2006/1/26,0.906,0.906,0.906,0.906,,-0.15%
2006/1/25,0.9074,0.9074,0.9074,0.9074,,0.21%
2006/1/24,0.9055,0.9055,0.9055,0.9055,,0.39%
2006/1/23,0.902,0.902,0.902,0.902,,-0.91%
2006/1/20,0.9103,0.9103,0.9103,0.9103,,0.08%
2006/1/19,0.9095,0.9095,0.9095,0.9095,,0.06%
2006/1/18,0.909,0.909,0.909,0.909,,0.33%
2006/1/17,0.906,0.906,0.906,0.906,,-0.05%
2006/1/16,0.9065,0.9065,0.9065,0.9065,,0.15%
2006/1/13,0.9051,0.9051,0.9051,0.9051,,-0.10%
2006/1/12,0.906,0.906,0.906,0.906,,-0.06%
2006/1/11,0.9065,0.9065,0.9065,0.9065,,0.06%
2006/1/10,0.906,0.906,0.906,0.906,,0.00%
2006/1/9,0.906,0.906,0.906,0.906,,0.00%
2006/1/6,0.906,0.906,0.906,0.906,,0.44%
2006/1/5,0.902,0.902,0.902,0.902,,-0.17%
2006/1/4,0.9035,0.9035,0.9035,0.9035,,0.11%
2006/1/3,0.9025,0.9025,0.9025,0.9025,,-0.28%
2006/1/2,0.905,0.905,0.905,0.905,,0.00%
2005/12/30,0.905,0.905,0.905,0.905,,0.00%
2005/12/29,0.905,0.905,0.905,0.905,,0.00%
2005/12/28,0.905,0.905,0.905,0.905,,-0.11%
2005/12/27,0.906,0.906,0.906,0.906,,-0.59%
2005/12/26,0.9114,0.9114,0.9114,0.9114,,0.00%
2005/12/23,0.9114,0.9114,0.9114,0.9114,,0.88%
2005/12/22,0.9035,0.9035,0.9035,0.9035,,-0.31%
2005/12/21,0.9064,0.9064,0.9064,0.9064,,0.03%
2005/12/20,0.9061,0.9061,0.9061,0.9061,,-0.25%
2005/12/19,0.9084,0.9084,0.9084,0.9084,,0.37%
2005/12/16,0.905,0.905,0.905,0.905,,0.00%
2005/12/15,0.905,0.905,0.905,0.905,,0.00%
2005/12/14,0.905,0.905,0.905,0.905,,0.00%
2005/12/13,0.905,0.905,0.905,0.905,,0.00%
2005/12/12,0.905,0.905,0.905,0.905,,0.39%
2005/12/9,0.9015,0.9015,0.9015,0.9015,,-0.11%
2005/12/8,0.9025,0.9025,0.9025,0.9025,,0.17%
2005/12/7,0.901,0.901,0.901,0.901,,-0.44%
2005/12/6,0.905,0.905,0.905,0.905,,0.50%
2005/12/5,0.9005,0.9005,0.9005,0.9005,,-0.50%
2005/12/2,0.905,0.905,0.905,0.905,,0.00%
2005/12/1,0.905,0.905,0.905,0.905,,0.00%
2005/11/30,0.905,0.905,0.905,0.905,,0.23%
2005/11/29,0.9029,0.9029,0.9029,0.9029,,-0.01%
2005/11/28,0.903,0.903,0.903,0.903,,-0.22%
2005/11/25,0.905,0.905,0.905,0.905,,-0.39%
2005/11/24,0.9085,0.9085,0.9085,0.9085,,0.67%
2005/11/23,0.9025,0.9025,0.9025,0.9025,,0.00%
2005/11/22,0.9025,0.9025,0.9025,0.9025,,0.00%
2005/11/21,0.9025,0.9025,0.9025,0.9025,,-0.28%
2005/11/18,0.905,0.905,0.905,0.905,,0.28%
2005/11/17,0.9025,0.9025,0.9025,0.9025,,-0.44%
2005/11/16,0.9065,0.9065,0.9065,0.9065,,0.72%
2005/11/15,0.9,0.9,0.9,0.9,,0.28%
2005/11/14,0.8975,0.8975,0.8975,0.8975,,-0.83%
2005/11/11,0.905,0.905,0.905,0.905,,-0.28%
2005/11/10,0.9075,0.9075,0.9075,0.9075,,0.61%
2005/11/9,0.902,0.902,0.902,0.902,,0.22%
2005/11/8,0.9,0.9,0.9,0.9,,-0.88%
2005/11/7,0.908,0.908,0.908,0.908,,0.89%
2005/11/4,0.9,0.9,0.9,0.9,,0.28%
2005/11/3,0.8975,0.8975,0.8975,0.8975,,-0.28%
2005/11/2,0.9,0.9,0.9,0.9,,-0.22%
2005/11/1,0.902,0.902,0.902,0.902,,0.50%
2005/10/31,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/10/28,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/10/27,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/10/26,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/10/25,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/10/24,0.8975,0.8975,0.8975,0.8975,,-1.11%
2005/10/21,0.9076,0.9076,0.9076,0.9076,,1.13%
2005/10/20,0.8975,0.8975,0.8975,0.8975,,-0.33%
2005/10/19,0.9005,0.9005,0.9005,0.9005,,0.33%
2005/10/18,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/10/17,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/10/14,0.8975,0.8975,0.8975,0.8975,,-0.28%
2005/10/13,0.9,0.9,0.9,0.9,,0.28%
2005/10/12,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/10/11,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/10/10,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/10/7,0.8975,0.8975,0.8975,0.8975,,-0.33%
2005/10/6,0.9005,0.9005,0.9005,0.9005,,0.33%
2005/10/5,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/10/4,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/10/3,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/9/30,0.8975,0.8975,0.8975,0.8975,,-0.28%
2005/9/29,0.9,0.9,0.9,0.9,,0.28%
2005/9/28,0.8975,0.8975,0.8975,0.8975,,-0.17%
2005/9/27,0.899,0.899,0.899,0.899,,-0.11%
2005/9/26,0.9,0.9,0.9,0.9,,0.56%
2005/9/23,0.895,0.895,0.895,0.895,,-1.27%
2005/9/22,0.9065,0.9065,0.9065,0.9065,,0.72%
2005/9/21,0.9,0.9,0.9,0.9,,0.28%
2005/9/20,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/9/19,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/9/16,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/9/15,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/9/14,0.8975,0.8975,0.8975,0.8975,,-0.28%
2005/9/13,0.9,0.9,0.9,0.9,,0.28%
2005/9/12,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/9/9,0.8975,0.8975,0.8975,0.8975,,0.00%
2005/9/8,0.8975,0.8975,0.8975,0.8975,,0.28%
2005/9/7,0.895,0.895,0.895,0.895,,-0.22%
2005/9/6,0.897,0.897,0.897,0.897,,-0.33%
2005/9/5,0.9,0.9,0.9,0.9,,0.56%
2005/9/2,0.895,0.895,0.895,0.895,,0.00%
2005/9/1,0.895,0.895,0.895,0.895,,0.00%
2005/8/31,0.895,0.895,0.895,0.895,,0.00%
2005/8/30,0.895,0.895,0.895,0.895,,-1.21%
2005/8/29,0.906,0.906,0.906,0.906,,0.78%
2005/8/26,0.899,0.899,0.899,0.899,,0.45%
2005/8/25,0.895,0.895,0.895,0.895,,0.00%
2005/8/24,0.895,0.895,0.895,0.895,,0.11%
2005/8/23,0.894,0.894,0.894,0.894,,0.00%
2005/8/22,0.894,0.894,0.894,0.894,,-0.11%
2005/8/19,0.895,0.895,0.895,0.895,,0.28%
2005/8/18,0.8925,0.8925,0.8925,0.8925,,-0.56%
2005/8/17,0.8975,0.8975,0.8975,0.8975,,0.62%
2005/8/16,0.892,0.892,0.892,0.892,,-0.11%
2005/8/15,0.893,0.893,0.893,0.893,,-0.22%
2005/8/12,0.895,0.895,0.895,0.895,,-0.33%
2005/8/11,0.898,0.898,0.898,0.898,,0.34%
2005/8/10,0.895,0.895,0.895,0.895,,-1.10%
2005/8/9,0.905,0.905,0.905,0.905,,0.78%
2005/8/8,0.898,0.898,0.898,0.898,,0.56%
2005/8/5,0.893,0.893,0.893,0.893,,-1.16%
2005/8/4,0.9035,0.9035,0.9035,0.9035,,0.84%
2005/8/3,0.896,0.896,0.896,0.896,,0.28%
2005/8/2,0.8935,0.8935,0.8935,0.8935,,0.00%
2005/8/1,0.8935,0.8935,0.8935,0.8935,,-0.06%
2005/7/29,0.894,0.894,0.894,0.894,,-0.67%
2005/7/28,0.9,0.9,0.9,0.9,,0.09%
2005/7/27,0.8992,0.8992,0.8992,0.8992,,0.58%
2005/7/26,0.894,0.894,0.894,0.894,,-1.35%
2005/7/25,0.9062,0.9062,0.9062,0.9062,,1.42%
2005/7/22,0.8935,0.8935,0.8935,0.8935,,0.11%
2005/7/21,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/7/20,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/7/19,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/7/18,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/7/15,0.8925,0.8925,0.8925,0.8925,,-0.83%
2005/7/14,0.9,0.9,0.9,0.9,,0.84%
2005/7/13,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/7/12,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/7/11,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/7/8,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/7/7,0.8925,0.8925,0.8925,0.8925,,-1.49%
2005/7/6,0.906,0.906,0.906,0.906,,0.00%
2005/7/5,0.906,0.906,0.906,0.906,,0.25%
2005/7/4,0.9037,0.9037,0.9037,0.9037,,1.26%
2005/7/1,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/6/30,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/6/29,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/6/28,0.8925,0.8925,0.8925,0.8925,,-0.28%
2005/6/27,0.895,0.895,0.895,0.895,,0.00%
2005/6/24,0.895,0.895,0.895,0.895,,0.00%
2005/6/23,0.895,0.895,0.895,0.895,,0.00%
2005/6/22,0.895,0.895,0.895,0.895,,0.00%
2005/6/21,0.895,0.895,0.895,0.895,,0.00%
2005/6/20,0.895,0.895,0.895,0.895,,0.00%
2005/6/17,0.895,0.895,0.895,0.895,,-0.56%
2005/6/16,0.9,0.9,0.9,0.9,,0.28%
2005/6/15,0.8975,0.8975,0.8975,0.8975,,-0.99%
2005/6/14,0.9065,0.9065,0.9065,0.9065,,1.57%
2005/6/13,0.8925,0.8925,0.8925,0.8925,,-0.06%
2005/6/10,0.893,0.893,0.893,0.893,,-1.00%
2005/6/9,0.902,0.902,0.902,0.902,,1.06%
2005/6/8,0.8925,0.8925,0.8925,0.8925,,-0.06%
2005/6/7,0.893,0.893,0.893,0.893,,-1.22%
2005/6/6,0.904,0.904,0.904,0.904,,1.29%
2005/6/3,0.8925,0.8925,0.8925,0.8925,,-0.02%
2005/6/2,0.8927,0.8927,0.8927,0.8927,,0.02%
2005/6/1,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/5/31,0.8925,0.8925,0.8925,0.8925,,-0.72%
2005/5/30,0.899,0.899,0.899,0.899,,0.13%
2005/5/27,0.8978,0.8978,0.8978,0.8978,,0.54%
2005/5/26,0.893,0.893,0.893,0.893,,-1.32%
2005/5/25,0.9049,0.9049,0.9049,0.9049,,1.39%
2005/5/24,0.8925,0.8925,0.8925,0.8925,,-0.56%
2005/5/23,0.8975,0.8975,0.8975,0.8975,,-0.33%
2005/5/20,0.9005,0.9005,0.9005,0.9005,,1.18%
2005/5/19,0.89,0.89,0.89,0.89,,-0.34%
2005/5/18,0.893,0.893,0.893,0.893,,0.00%
2005/5/17,0.893,0.893,0.893,0.893,,0.11%
2005/5/16,0.892,0.892,0.892,0.892,,-0.11%
2005/5/13,0.893,0.893,0.893,0.893,,-1.38%
2005/5/12,0.9055,0.9055,0.9055,0.9055,,-0.06%
2005/5/11,0.906,0.906,0.906,0.906,,0.07%
2005/5/10,0.9054,0.9054,0.9054,0.9054,,1.45%
2005/5/9,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/5/6,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/5/5,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/5/4,0.8925,0.8925,0.8925,0.8925,,-0.39%
2005/5/3,0.896,0.896,0.896,0.896,,0.39%
2005/5/2,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/4/29,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/4/28,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/4/27,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/4/26,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/4/25,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/4/22,0.8925,0.8925,0.8925,0.8925,,-0.83%
2005/4/21,0.9,0.9,0.9,0.9,,0.84%
2005/4/20,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/4/19,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/4/18,0.8925,0.8925,0.8925,0.8925,,-1.60%
2005/4/15,0.907,0.907,0.907,0.907,,1.62%
2005/4/14,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/4/13,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/4/12,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/4/11,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/4/8,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/4/7,0.8925,0.8925,0.8925,0.8925,,-0.17%
2005/4/6,0.894,0.894,0.894,0.894,,0.03%
2005/4/5,0.8937,0.8937,0.8937,0.8937,,0.02%
2005/4/4,0.8935,0.8935,0.8935,0.8935,,-0.50%
2005/4/1,0.898,0.898,0.898,0.898,,0.62%
2005/3/31,0.8925,0.8925,0.8925,0.8925,,0.00%
2005/3/30,0.8925,0.8925,0.8925,0.8925,,-0.50%
2005/3/29,0.897,0.897,0.897,0.897,,0.45%
2005/3/28,0.893,0.893,0.893,0.893,,0.00%
2005/3/25,0.893,0.893,0.893,0.893,,0.00%
2005/3/24,0.893,0.893,0.893,0.893,,0.06%
2005/3/23,0.8925,0.8925,0.8925,0.8925,,0.11%
2005/3/22,0.8915,0.8915,0.8915,0.8915,,0.00%
2005/3/21,0.8915,0.8915,0.8915,0.8915,,0.00%
2005/3/18,0.8915,0.8915,0.8915,0.8915,,0.00%
2005/3/17,0.8915,0.8915,0.8915,0.8915,,-0.96%
2005/3/16,0.9001,0.9001,0.9001,0.9001,,0.85%
2005/3/15,0.8925,0.8925,0.8925,0.8925,,0.11%
2005/3/14,0.8915,0.8915,0.8915,0.8915,,-1.04%
2005/3/11,0.9009,0.9009,0.9009,0.9009,,-0.67%
2005/3/10,0.907,0.907,0.907,0.907,,1.68%
2005/3/9,0.892,0.892,0.892,0.892,,0.11%
2005/3/8,0.891,0.891,0.891,0.891,,-0.06%
2005/3/7,0.8915,0.8915,0.8915,0.8915,,0.06%
2005/3/4,0.891,0.891,0.891,0.891,,0.00%
2005/3/3,0.891,0.891,0.891,0.891,,0.00%
2005/3/2,0.891,0.891,0.891,0.891,,-0.74%
2005/3/1,0.8976,0.8976,0.8976,0.8976,,0.68%
2005/2/28,0.8915,0.8915,0.8915,0.8915,,0.06%
2005/2/25,0.891,0.891,0.891,0.891,,-0.70%
2005/2/24,0.8973,0.8973,0.8973,0.8973,,-0.41%
2005/2/23,0.901,0.901,0.901,0.901,,-0.11%
2005/2/22,0.902,0.902,0.902,0.902,,0.45%
2005/2/21,0.898,0.898,0.898,0.898,,-0.22%
2005/2/18,0.9,0.9,0.9,0.9,,0.28%
2005/2/17,0.8975,0.8975,0.8975,0.8975,,0.73%
2005/2/16,0.891,0.891,0.891,0.891,,0.00%
2005/2/15,0.891,0.891,0.891,0.891,,-0.11%
2005/2/14,0.892,0.892,0.892,0.892,,0.00%
2005/2/11,0.892,0.892,0.892,0.892,,-0.56%
2005/2/10,0.897,0.897,0.897,0.897,,0.79%
2005/2/9,0.89,0.89,0.89,0.89,,0.00%
2005/2/8,0.89,0.89,0.89,0.89,,0.00%
2005/2/7,0.89,0.89,0.89,0.89,,-0.22%
2005/2/4,0.892,0.892,0.892,0.892,,-0.52%
2005/2/3,0.8967,0.8967,0.8967,0.8967,,0.53%
2005/2/2,0.892,0.892,0.892,0.892,,0.11%
2005/2/1,0.891,0.891,0.891,0.891,,0.11%
2005/1/31,0.89,0.89,0.89,0.89,,-0.11%
2005/1/28,0.891,0.891,0.891,0.891,,0.03%
2005/1/27,0.8907,0.8907,0.8907,0.8907,,-0.03%
2005/1/26,0.891,0.891,0.891,0.891,,0.00%
2005/1/25,0.891,0.891,0.891,0.891,,0.01%
2005/1/24,0.8909,0.8909,0.8909,0.8909,,-0.01%
2005/1/21,0.891,0.891,0.891,0.891,,0.00%
2005/1/20,0.891,0.891,0.891,0.891,,0.03%
2005/1/19,0.8907,0.8907,0.8907,0.8907,,-0.03%
2005/1/18,0.891,0.891,0.891,0.891,,0.11%
2005/1/17,0.89,0.89,0.89,0.89,,-0.11%
2005/1/14,0.891,0.891,0.891,0.891,,0.11%
2005/1/13,0.89,0.89,0.89,0.89,,-0.11%
2005/1/12,0.891,0.891,0.891,0.891,,0.00%
2005/1/11,0.891,0.891,0.891,0.891,,-1.66%
2005/1/10,0.906,0.906,0.906,0.906,,1.68%
2005/1/7,0.891,0.891,0.891,0.891,,0.11%
2005/1/6,0.89,0.89,0.89,0.89,,-0.11%
2005/1/5,0.891,0.891,0.891,0.891,,0.11%
2005/1/4,0.89,0.89,0.89,0.89,,-0.11%
2005/1/3,0.891,0.891,0.891,0.891,,0.11%
2004/12/31,0.89,0.89,0.89,0.89,,-0.11%
2004/12/30,0.891,0.891,0.891,0.891,,0.11%
2004/12/29,0.89,0.89,0.89,0.89,,-0.11%
2004/12/28,0.891,0.891,0.891,0.891,,0.00%
2004/12/27,0.891,0.891,0.891,0.891,,0.00%
2004/12/24,0.891,0.891,0.891,0.891,,0.06%
2004/12/23,0.8905,0.8905,0.8905,0.8905,,-0.06%
2004/12/22,0.891,0.891,0.891,0.891,,0.00%
2004/12/21,0.891,0.891,0.891,0.891,,-0.11%
2004/12/20,0.892,0.892,0.892,0.892,,0.00%
2004/12/17,0.892,0.892,0.892,0.892,,0.00%
2004/12/16,0.892,0.892,0.892,0.892,,-0.67%
2004/12/15,0.898,0.898,0.898,0.898,,0.62%
2004/12/14,0.8925,0.8925,0.8925,0.8925,,0.00%
2004/12/13,0.8925,0.8925,0.8925,0.8925,,-0.89%
2004/12/10,0.9005,0.9005,0.9005,0.9005,,0.90%
2004/12/9,0.8925,0.8925,0.8925,0.8925,,0.00%
2004/12/8,0.8925,0.8925,0.8925,0.8925,,0.00%
2004/12/7,0.8925,0.8925,0.8925,0.8925,,-0.28%
2004/12/6,0.895,0.895,0.895,0.895,,0.00%
2004/12/3,0.895,0.895,0.895,0.895,,0.34%
2004/12/2,0.892,0.892,0.892,0.892,,0.00%
2004/12/1,0.892,0.892,0.892,0.892,,0.00%
2004/11/30,0.892,0.892,0.892,0.892,,-0.45%
2004/11/29,0.896,0.896,0.896,0.896,,0.67%
2004/11/26,0.89,0.89,0.89,0.89,,-0.11%
2004/11/25,0.891,0.891,0.891,0.891,,-0.11%
2004/11/24,0.892,0.892,0.892,0.892,,-0.89%
2004/11/23,0.9,0.9,0.9,0.9,,0.00%
2004/11/22,0.9,0.9,0.9,0.9,,1.01%
2004/11/19,0.891,0.891,0.891,0.891,,-1.49%
2004/11/18,0.9045,0.9045,0.9045,0.9045,,0.50%
2004/11/17,0.9,0.9,0.9,0.9,,0.95%
2004/11/16,0.8915,0.8915,0.8915,0.8915,,0.17%
2004/11/15,0.89,0.89,0.89,0.89,,-0.17%
2004/11/12,0.8915,0.8915,0.8915,0.8915,,-0.61%
2004/11/11,0.897,0.897,0.897,0.897,,0.62%
2004/11/10,0.8915,0.8915,0.8915,0.8915,,0.06%
2004/11/9,0.891,0.891,0.891,0.891,,0.00%
2004/11/8,0.891,0.891,0.891,0.891,,0.11%
2004/11/5,0.89,0.89,0.89,0.89,,0.00%
2004/11/4,0.89,0.89,0.89,0.89,,-1.44%
2004/11/3,0.903,0.903,0.903,0.903,,0.91%
2004/11/2,0.8949,0.8949,0.8949,0.8949,,0.55%
2004/11/1,0.89,0.89,0.89,0.89,,0.00%
